,year,demographic_A,demographic_B,question,p-value
11175,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Justifiable: Prostitution,0.0022901857
11176,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",How close do you feel: to country ,0.0002891672
11177,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",How often do you attend religious services,0.0048643574
11178,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Democracy: People obey their rulers,0.0088888825
11179,2022,"No, no paid employment:Housewife not otherwise employed","No, no paid employment:Unemployed",Important in life: Religion,0.0084450629
11180,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Believe in: life after death,8.678060000000001e-05
11181,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Justifiable: Divorce,6.95644e-05
11182,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Important child qualities: religious faith,9.1833e-06
11183,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Believe in: God,5.64e-08
11184,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Highest educational level attained - Respondent: ISCED‐code one digit,3.19e-08
11185,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Justifiable: Homosexuality,6.8000000000000005e-09
11186,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How often do you pray (WVS7),6.59e-08
11187,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Marital status,4e-09
11188,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Democracy: The state makes people's incomes equal,0.009544666700000001
11189,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Important in life: Family,0.009353458
11190,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Vote in elections: local level,3.4930000000000004e-07
11191,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Willingness to fight for country,3.96304e-05
11192,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee","How close you feel: Your village, town or city",0.0006008217
11193,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Most people can be trusted,4.34188e-05
11194,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How often in country's elections: Votes are counted fairly,0.0020529467
11195,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Scale of incomes (WVS7),1.29e-08
11196,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How important is God in your life,6.686e-07
11197,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Justifiable: Euthanasia,9.174e-07
11198,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Democracy: The army takes over when government is incompetent.,2.76727e-05
11199,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Sex,3.837303072e-51
11200,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Member: Belong to labour unions,0.00010896420000000001
11201,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How close you feel: World,0.0025551824
11202,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Justifiable: Suicide,2.9019e-06
11203,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Member: Belong to sports or recreation,0.0
11204,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Justifiable: Having casual sex,0.0
11205,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee","How close do you feel: to your county, region, district ",1.306e-07
11206,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Occupational group - respondent (WVS7),2.1587023069999998e-147
11207,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Aims of respondent: first choice,0.0009477634
11208,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How often in country's elections: Voters are threatened with  violence at the polls,0.0028106108
11209,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Important child qualities: independence,0.0060329057000000005
11210,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Democraticness in own country,0.0001265164
11211,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Religious person,0.0010424934
11212,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Justifiable: Prostitution,2.5410000000000003e-06
11213,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Member: Belong to professional associations,3.3158e-06
11214,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Justifiable: Abortion,6.2839e-06
11215,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee","Jobs scarce: Employers should give priority to (nation) people than immigrants
(5-point scale)",0.0044257725
11216,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Occupational group - respondent´s spouse (WVS7),0.0072696441
11217,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How much freedom of choice and control,0.000170871
11218,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Democracy: Religious authorities interpret the laws.,3.4011e-06
11219,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Confidence: Major Companies,0.0007355284000000001
11220,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Political action: joining in boycotts,0.0031496235
11221,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Do you live with your parents,6.25e-08
11222,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Political action: signing a petition,0.00063693
11223,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Important child qualities: feeling of responsibility,0.008126159800000001
11224,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",It is childs duty to take care of ill parent,2.61197e-05
11225,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Vote in elections: National level,0.0
11226,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How close do you feel: to country ,6.2089e-06
11227,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",How often do you attend religious services,0.0012354775
11228,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Political action: joining unofficial strikes,0.0016052543
11229,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Satisfaction with your life,0.0038295733000000003
11230,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Political system: Having the army rule,4.2740000000000003e-07
11231,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Confidence: The Government,0.009534415000000001
11232,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Believe in: hell,6.2e-08
11233,2022,"No, no paid employment:Housewife not otherwise employed","Yes, has paid employment: Full time employee",Believe in: heaven,3.562e-07
